participant-id,session-id,timestamp,source,acc-x-axis,acc-y-axis,acc-z-axis
12,02,1468424290.781250,empatica,22,8,59
12,02,1468424290.812500,empatica,22,8,59
12,02,1468424290.843750,empatica,22,8,59
12,02,1468424290.875000,empatica,22,8,59
12,02,1468424290.906250,empatica,22,8,59
12,02,1468424290.937500,empatica,22,8,59
12,02,1468424290.968750,empatica,22,8,59
12,02,1468424291.000000,empatica,21,8,59
12,02,1468424291.031250,empatica,21,8,59
12,02,1468424291.062500,empatica,22,8,59
12,02,1468424291.093750,empatica,22,8,59
12,02,1468424291.125000,empatica,22,8,59
12,02,1468424291.156250,empatica,22,8,59
12,02,1468424291.187500,empatica,22,8,59
12,02,1468424291.218750,empatica,22,8,59
12,02,1468424291.250000,empatica,22,8,59
12,02,1468424291.281250,empatica,22,8,59
12,02,1468424291.312500,empatica,21,8,59
12,02,1468424291.343750,empatica,22,8,59
12,02,1468424291.375000,empatica,21,8,59
12,02,1468424291.406250,empatica,22,8,59
12,02,1468424291.437500,empatica,22,8,59
12,02,1468424291.468750,empatica,22,8,59
12,02,1468424291.500000,empatica,21,8,59
12,02,1468424291.531250,empatica,22,8,59
12,02,1468424291.562500,empatica,21,8,59
12,02,1468424291.593750,empatica,22,8,59
12,02,1468424291.625000,empatica,21,8,59
12,02,1468424291.656250,empatica,22,7,59
12,02,1468424291.687500,empatica,21,8,58
12,02,1468424291.718750,empatica,21,8,59
12,02,1468424291.750000,empatica,21,8,59
12,02,1468424291.781250,empatica,21,8,59
12,02,1468424291.812500,empatica,22,8,59
12,02,1468424291.843750,empatica,22,8,59
12,02,1468424291.875000,empatica,21,8,59
12,02,1468424291.906250,empatica,22,8,59
12,02,1468424291.937500,empatica,22,8,59
12,02,1468424291.968750,empatica,22,8,59
12,02,1468424292.000000,empatica,22,8,59
12,02,1468424292.031250,empatica,21,8,59
12,02,1468424292.062500,empatica,22,8,59
12,02,1468424292.093750,empatica,21,8,59
12,02,1468424292.125000,empatica,21,8,59
12,02,1468424292.156250,empatica,21,8,59
12,02,1468424292.187500,empatica,21,8,59
12,02,1468424292.218750,empatica,22,8,59
12,02,1468424292.250000,empatica,22,8,59
12,02,1468424292.281250,empatica,22,8,59
12,02,1468424292.312500,empatica,22,8,59
12,02,1468424292.343750,empatica,22,8,59
12,02,1468424292.375000,empatica,22,8,59
12,02,1468424292.406250,empatica,21,8,59
12,02,1468424292.437500,empatica,22,8,59
12,02,1468424292.468750,empatica,22,8,59
12,02,1468424292.500000,empatica,21,8,59
12,02,1468424292.531250,empatica,21,8,59
12,02,1468424292.562500,empatica,22,8,59
12,02,1468424292.593750,empatica,21,8,59
12,02,1468424292.625000,empatica,22,8,59
12,02,1468424292.656250,empatica,21,8,59
12,02,1468424292.687500,empatica,22,8,59
12,02,1468424292.718750,empatica,21,8,59
12,02,1468424292.750000,empatica,21,8,59
12,02,1468424292.781250,empatica,22,8,59
12,02,1468424292.812500,empatica,21,8,59
12,02,1468424292.843750,empatica,22,8,59
12,02,1468424292.875000,empatica,22,8,59
12,02,1468424292.906250,empatica,22,8,59
12,02,1468424292.937500,empatica,22,8,59
12,02,1468424292.968750,empatica,21,8,59
12,02,1468424293.000000,empatica,21,8,59
12,02,1468424293.031250,empatica,21,8,59
12,02,1468424293.062500,empatica,21,8,59
12,02,1468424293.093750,empatica,22,8,59
12,02,1468424293.125000,empatica,21,8,59
12,02,1468424293.156250,empatica,22,8,59
12,02,1468424293.187500,empatica,22,8,59
12,02,1468424293.218750,empatica,22,8,59
12,02,1468424293.250000,empatica,22,8,59
12,02,1468424293.281250,empatica,22,8,59
12,02,1468424293.312500,empatica,21,8,59
12,02,1468424293.343750,empatica,21,8,59
12,02,1468424293.375000,empatica,22,8,59
12,02,1468424293.406250,empatica,22,8,59
12,02,1468424293.437500,empatica,21,8,59
12,02,1468424293.468750,empatica,21,8,59
12,02,1468424293.500000,empatica,21,8,59
12,02,1468424293.531250,empatica,22,8,59
12,02,1468424293.562500,empatica,22,8,59
12,02,1468424293.593750,empatica,22,8,59
12,02,1468424293.625000,empatica,21,8,59
12,02,1468424293.656250,empatica,22,8,59
12,02,1468424293.687500,empatica,21,8,59
12,02,1468424293.718750,empatica,21,8,59
12,02,1468424293.750000,empatica,22,8,59
12,02,1468424293.781250,empatica,21,8,59
12,02,1468424293.812500,empatica,22,8,59
12,02,1468424293.843750,empatica,21,8,59
12,02,1468424293.875000,empatica,21,8,59
12,02,1468424293.906250,empatica,21,8,59
12,02,1468424293.937500,empatica,21,8,59
12,02,1468424293.968750,empatica,21,8,59
12,02,1468424294.000000,empatica,21,8,59
12,02,1468424294.031250,empatica,21,8,59
12,02,1468424294.062500,empatica,22,8,59
12,02,1468424294.093750,empatica,21,8,59
12,02,1468424294.125000,empatica,22,8,59
12,02,1468424294.156250,empatica,21,8,59
12,02,1468424294.187500,empatica,22,8,59
12,02,1468424294.218750,empatica,21,8,59
12,02,1468424294.250000,empatica,21,8,59
12,02,1468424294.281250,empatica,22,8,59
12,02,1468424294.312500,empatica,21,8,59
12,02,1468424294.343750,empatica,22,8,59
12,02,1468424294.375000,empatica,21,8,59
12,02,1468424294.406250,empatica,21,8,59
12,02,1468424294.437500,empatica,22,8,59
12,02,1468424294.468750,empatica,21,8,59
12,02,1468424294.500000,empatica,22,8,59
12,02,1468424294.531250,empatica,22,8,59
12,02,1468424294.562500,empatica,22,8,59
12,02,1468424294.593750,empatica,21,8,59
12,02,1468424294.625000,empatica,21,8,59
12,02,1468424294.656250,empatica,22,8,59
12,02,1468424294.687500,empatica,22,8,59
12,02,1468424294.718750,empatica,22,8,59
12,02,1468424294.750000,empatica,21,8,59
12,02,1468424294.781250,empatica,22,8,59
12,02,1468424294.812500,empatica,21,8,59
12,02,1468424294.843750,empatica,22,8,59
12,02,1468424294.875000,empatica,21,8,59
12,02,1468424294.906250,empatica,22,8,59
12,02,1468424294.937500,empatica,22,8,59
12,02,1468424294.968750,empatica,22,8,59
12,02,1468424295.000000,empatica,22,8,59
12,02,1468424295.031250,empatica,22,8,59
12,02,1468424295.062500,empatica,22,8,59
12,02,1468424295.093750,empatica,22,8,59
12,02,1468424295.125000,empatica,22,8,59
12,02,1468424295.156250,empatica,22,8,59
12,02,1468424295.187500,empatica,22,8,59
12,02,1468424295.218750,empatica,22,8,59
12,02,1468424295.250000,empatica,22,8,59
12,02,1468424295.281250,empatica,22,8,59
12,02,1468424295.312500,empatica,22,8,59
12,02,1468424295.343750,empatica,22,8,59
12,02,1468424295.375000,empatica,21,8,59
12,02,1468424295.406250,empatica,22,8,59
12,02,1468424295.437500,empatica,22,8,59
12,02,1468424295.468750,empatica,22,8,59
12,02,1468424295.500000,empatica,22,8,59
12,02,1468424295.531250,empatica,22,8,59
12,02,1468424295.562500,empatica,22,8,59
12,02,1468424295.593750,empatica,22,8,59
12,02,1468424295.625000,empatica,22,8,59
12,02,1468424295.656250,empatica,22,8,59
12,02,1468424295.687500,empatica,22,8,59
12,02,1468424295.718750,empatica,22,8,59
12,02,1468424295.750000,empatica,22,8,59
12,02,1468424295.781250,empatica,22,8,59
12,02,1468424295.812500,empatica,22,8,59
12,02,1468424295.843750,empatica,22,8,59
12,02,1468424295.875000,empatica,21,8,59
12,02,1468424295.906250,empatica,21,8,59
12,02,1468424295.937500,empatica,22,8,59
12,02,1468424295.968750,empatica,22,8,59
12,02,1468424296.000000,empatica,21,8,59
12,02,1468424296.031250,empatica,22,8,59
12,02,1468424296.062500,empatica,22,8,59
12,02,1468424296.093750,empatica,22,8,59
12,02,1468424296.125000,empatica,22,8,59
12,02,1468424296.156250,empatica,22,8,59
12,02,1468424296.187500,empatica,22,8,59
12,02,1468424296.218750,empatica,22,8,59
12,02,1468424296.250000,empatica,22,8,59
12,02,1468424296.281250,empatica,22,8,59
12,02,1468424296.312500,empatica,22,8,59
12,02,1468424296.343750,empatica,22,8,59
12,02,1468424296.375000,empatica,22,8,59
12,02,1468424296.406250,empatica,22,8,59
12,02,1468424296.437500,empatica,22,8,59
12,02,1468424296.468750,empatica,22,8,59
12,02,1468424296.500000,empatica,22,8,59
12,02,1468424296.531250,empatica,21,8,59
12,02,1468424296.562500,empatica,22,8,59
12,02,1468424296.593750,empatica,22,8,59
12,02,1468424296.625000,empatica,22,8,59
12,02,1468424296.656250,empatica,22,8,59
12,02,1468424296.687500,empatica,22,8,59
12,02,1468424296.718750,empatica,22,8,59
12,02,1468424296.750000,empatica,22,8,59
12,02,1468424296.781250,empatica,22,8,59
12,02,1468424296.812500,empatica,22,8,59
12,02,1468424296.843750,empatica,22,8,59
12,02,1468424296.875000,empatica,22,8,59
12,02,1468424296.906250,empatica,21,8,59
12,02,1468424296.937500,empatica,21,8,59
12,02,1468424296.968750,empatica,22,8,59
12,02,1468424297.000000,empatica,22,8,59
12,02,1468424297.031250,empatica,21,8,59
12,02,1468424297.062500,empatica,22,8,59
12,02,1468424297.093750,empatica,22,8,59
12,02,1468424297.125000,empatica,22,8,59
12,02,1468424297.156250,empatica,22,8,59
12,02,1468424297.187500,empatica,22,8,59
12,02,1468424297.218750,empatica,22,8,59
12,02,1468424297.250000,empatica,22,8,59
12,02,1468424297.281250,empatica,21,8,59
12,02,1468424297.312500,empatica,22,8,59
12,02,1468424297.343750,empatica,21,8,59
12,02,1468424297.375000,empatica,22,8,59
12,02,1468424297.406250,empatica,22,8,59
12,02,1468424297.437500,empatica,22,8,59
12,02,1468424297.468750,empatica,22,8,59
12,02,1468424297.500000,empatica,22,8,59
12,02,1468424297.531250,empatica,22,8,59
12,02,1468424297.562500,empatica,21,8,59
12,02,1468424297.593750,empatica,21,8,59
12,02,1468424297.625000,empatica,22,8,59
12,02,1468424297.656250,empatica,22,8,59
12,02,1468424297.687500,empatica,21,8,59
12,02,1468424297.718750,empatica,21,8,59
12,02,1468424297.750000,empatica,21,8,59
12,02,1468424297.781250,empatica,22,8,59
12,02,1468424297.812500,empatica,21,8,59
12,02,1468424297.843750,empatica,22,8,59
12,02,1468424297.875000,empatica,22,8,59
12,02,1468424297.906250,empatica,22,8,59
12,02,1468424297.937500,empatica,22,8,59
12,02,1468424297.968750,empatica,22,8,59
12,02,1468424298.000000,empatica,21,8,59
12,02,1468424298.031250,empatica,22,8,59
12,02,1468424298.062500,empatica,22,8,59
12,02,1468424298.093750,empatica,21,8,59
12,02,1468424298.125000,empatica,21,8,59
12,02,1468424298.156250,empatica,21,8,59
12,02,1468424298.187500,empatica,21,8,59
12,02,1468424298.218750,empatica,21,8,59
12,02,1468424298.250000,empatica,21,8,59
12,02,1468424298.281250,empatica,22,8,59
12,02,1468424298.312500,empatica,22,8,59
12,02,1468424298.343750,empatica,22,8,59
12,02,1468424298.375000,empatica,21,8,59
12,02,1468424298.406250,empatica,22,8,59
12,02,1468424298.437500,empatica,22,8,59
12,02,1468424298.468750,empatica,22,8,59
12,02,1468424298.500000,empatica,21,8,59
12,02,1468424298.531250,empatica,21,8,59
12,02,1468424298.562500,empatica,22,8,59
12,02,1468424298.593750,empatica,21,8,59
12,02,1468424298.625000,empatica,21,8,59
12,02,1468424298.656250,empatica,22,8,59
12,02,1468424298.687500,empatica,21,8,59
12,02,1468424298.718750,empatica,21,8,59
12,02,1468424298.750000,empatica,21,8,59
12,02,1468424298.781250,empatica,21,8,59
12,02,1468424298.812500,empatica,22,8,59
12,02,1468424298.843750,empatica,21,8,59
12,02,1468424298.875000,empatica,22,8,59
12,02,1468424298.906250,empatica,21,8,59
12,02,1468424298.937500,empatica,22,8,59
12,02,1468424298.968750,empatica,22,8,59
12,02,1468424299.000000,empatica,21,8,59
12,02,1468424299.031250,empatica,21,8,59
12,02,1468424299.062500,empatica,21,8,59
12,02,1468424299.093750,empatica,22,8,59
12,02,1468424299.125000,empatica,22,8,59
12,02,1468424299.156250,empatica,21,8,59
12,02,1468424299.187500,empatica,22,8,59
12,02,1468424299.218750,empatica,22,8,59
12,02,1468424299.250000,empatica,21,8,59
12,02,1468424299.281250,empatica,22,8,59
12,02,1468424299.312500,empatica,22,8,59
12,02,1468424299.343750,empatica,22,8,59
12,02,1468424299.375000,empatica,22,8,59
12,02,1468424299.406250,empatica,21,8,59
12,02,1468424299.437500,empatica,22,8,59
12,02,1468424299.468750,empatica,21,8,59
12,02,1468424299.500000,empatica,21,8,59
12,02,1468424299.531250,empatica,22,8,59
12,02,1468424299.562500,empatica,21,8,59
12,02,1468424299.593750,empatica,22,8,59
12,02,1468424299.625000,empatica,21,8,59
12,02,1468424299.656250,empatica,22,8,59
12,02,1468424299.687500,empatica,22,8,59
12,02,1468424299.718750,empatica,21,8,59
12,02,1468424299.750000,empatica,22,8,59
12,02,1468424299.781250,empatica,21,8,59
12,02,1468424299.812500,empatica,22,8,59
12,02,1468424299.843750,empatica,21,8,59
12,02,1468424299.875000,empatica,21,8,59
12,02,1468424299.906250,empatica,22,8,59
12,02,1468424299.937500,empatica,21,8,59
12,02,1468424299.968750,empatica,22,8,59
12,02,1468424300.000000,empatica,22,8,59
12,02,1468424300.031250,empatica,21,8,59
12,02,1468424300.062500,empatica,21,8,59
12,02,1468424300.093750,empatica,21,8,59
12,02,1468424300.125000,empatica,21,8,59
12,02,1468424300.156250,empatica,22,8,59
12,02,1468424300.187500,empatica,21,8,59
12,02,1468424300.218750,empatica,22,8,59
12,02,1468424300.250000,empatica,21,8,59
12,02,1468424300.281250,empatica,21,8,59
12,02,1468424300.312500,empatica,22,8,59
12,02,1468424300.343750,empatica,21,8,59
12,02,1468424300.375000,empatica,22,8,59
12,02,1468424300.406250,empatica,21,8,59
12,02,1468424300.437500,empatica,21,8,59
12,02,1468424300.468750,empatica,21,8,59
12,02,1468424300.500000,empatica,21,8,59
12,02,1468424300.531250,empatica,22,8,59
12,02,1468424300.562500,empatica,22,8,59
12,02,1468424300.593750,empatica,21,8,59
12,02,1468424300.625000,empatica,21,8,59
12,02,1468424300.656250,empatica,22,8,59
12,02,1468424300.687500,empatica,21,8,59
12,02,1468424300.718750,empatica,21,8,59
12,02,1468424300.750000,empatica,21,8,59
12,02,1468424300.781250,empatica,21,8,59
12,02,1468424300.812500,empatica,21,8,59
12,02,1468424300.843750,empatica,21,8,59
12,02,1468424300.875000,empatica,22,8,59
12,02,1468424300.906250,empatica,21,8,59
12,02,1468424300.937500,empatica,22,8,59
12,02,1468424300.968750,empatica,22,8,59
12,02,1468424301.000000,empatica,21,8,59
12,02,1468424301.031250,empatica,21,8,59
12,02,1468424301.062500,empatica,21,8,59
12,02,1468424301.093750,empatica,22,8,59
12,02,1468424301.125000,empatica,21,8,59
12,02,1468424301.156250,empatica,21,8,59
12,02,1468424301.187500,empatica,22,8,59
12,02,1468424301.218750,empatica,22,8,59
12,02,1468424301.250000,empatica,21,8,59
12,02,1468424301.281250,empatica,21,8,59
12,02,1468424301.312500,empatica,21,8,59
12,02,1468424301.343750,empatica,21,8,59
12,02,1468424301.375000,empatica,21,8,59
12,02,1468424301.406250,empatica,21,8,59
12,02,1468424301.437500,empatica,21,8,59
12,02,1468424301.468750,empatica,21,8,59
12,02,1468424301.500000,empatica,22,8,59
12,02,1468424301.531250,empatica,21,8,59
12,02,1468424301.562500,empatica,21,8,59
12,02,1468424301.593750,empatica,22,8,59
12,02,1468424301.625000,empatica,21,8,59
12,02,1468424301.656250,empatica,22,8,59
12,02,1468424301.687500,empatica,21,8,59
12,02,1468424301.718750,empatica,22,8,59
12,02,1468424301.750000,empatica,21,8,59
12,02,1468424301.781250,empatica,21,8,59
12,02,1468424301.812500,empatica,21,8,59
12,02,1468424301.843750,empatica,21,8,59
12,02,1468424301.875000,empatica,22,8,59
12,02,1468424301.906250,empatica,22,8,59
12,02,1468424301.937500,empatica,21,8,59
12,02,1468424301.968750,empatica,21,8,59
12,02,1468424302.000000,empatica,21,8,59
12,02,1468424302.031250,empatica,21,8,59
12,02,1468424302.062500,empatica,21,8,59
12,02,1468424302.093750,empatica,21,8,59
12,02,1468424302.125000,empatica,21,8,59
12,02,1468424302.156250,empatica,21,8,59
12,02,1468424302.187500,empatica,21,8,59
12,02,1468424302.218750,empatica,22,8,59
12,02,1468424302.250000,empatica,21,8,59
12,02,1468424302.281250,empatica,21,8,59
12,02,1468424302.312500,empatica,22,8,59
12,02,1468424302.343750,empatica,21,8,59
12,02,1468424302.375000,empatica,21,8,59
12,02,1468424302.406250,empatica,21,8,59
12,02,1468424302.437500,empatica,21,8,59
12,02,1468424302.468750,empatica,21,8,59
12,02,1468424302.500000,empatica,21,8,59
12,02,1468424302.531250,empatica,22,8,59
12,02,1468424302.562500,empatica,21,8,59
12,02,1468424302.593750,empatica,21,8,59
12,02,1468424302.625000,empatica,21,8,59
12,02,1468424302.656250,empatica,21,8,59
12,02,1468424302.687500,empatica,21,8,59
12,02,1468424302.718750,empatica,21,8,59
12,02,1468424302.750000,empatica,21,8,59
12,02,1468424302.781250,empatica,22,8,59
12,02,1468424302.812500,empatica,21,8,59
12,02,1468424302.843750,empatica,21,8,59
12,02,1468424302.875000,empatica,21,8,59
12,02,1468424302.906250,empatica,21,8,59
12,02,1468424302.937500,empatica,21,8,59
12,02,1468424302.968750,empatica,21,8,59
12,02,1468424303.000000,empatica,21,8,59
12,02,1468424303.031250,empatica,21,8,59
12,02,1468424303.062500,empatica,21,8,59
12,02,1468424303.093750,empatica,21,8,59
12,02,1468424303.125000,empatica,21,8,59
12,02,1468424303.156250,empatica,22,8,59
12,02,1468424303.187500,empatica,21,8,59
12,02,1468424303.218750,empatica,21,8,59
12,02,1468424303.250000,empatica,21,8,59
12,02,1468424303.281250,empatica,21,8,59
12,02,1468424303.312500,empatica,22,8,59
12,02,1468424303.343750,empatica,21,8,59
12,02,1468424303.375000,empatica,21,8,59
12,02,1468424303.406250,empatica,21,8,59
12,02,1468424303.437500,empatica,21,8,59
12,02,1468424303.468750,empatica,21,8,59
12,02,1468424303.500000,empatica,21,8,59
12,02,1468424303.531250,empatica,21,8,59
12,02,1468424303.562500,empatica,22,8,59
12,02,1468424303.593750,empatica,21,8,59
12,02,1468424303.625000,empatica,22,8,59
12,02,1468424303.656250,empatica,21,8,59
12,02,1468424303.687500,empatica,21,8,59
12,02,1468424303.718750,empatica,21,8,59
12,02,1468424303.750000,empatica,21,8,59
12,02,1468424303.781250,empatica,21,8,59
12,02,1468424303.812500,empatica,21,8,59
12,02,1468424303.843750,empatica,21,8,59
12,02,1468424303.875000,empatica,22,8,59
12,02,1468424303.906250,empatica,22,8,59
12,02,1468424303.937500,empatica,21,8,59
12,02,1468424303.968750,empatica,22,8,59
12,02,1468424304.000000,empatica,21,8,59
12,02,1468424304.031250,empatica,21,8,59
12,02,1468424304.062500,empatica,22,8,59
12,02,1468424304.093750,empatica,21,8,59
12,02,1468424304.125000,empatica,22,8,59
12,02,1468424304.156250,empatica,22,8,59
12,02,1468424304.187500,empatica,21,8,59
12,02,1468424304.218750,empatica,22,8,59
12,02,1468424304.250000,empatica,22,8,59
12,02,1468424304.281250,empatica,22,8,59
12,02,1468424304.312500,empatica,22,8,59
12,02,1468424304.343750,empatica,22,8,59
12,02,1468424304.375000,empatica,21,8,59
12,02,1468424304.406250,empatica,22,8,59
12,02,1468424304.437500,empatica,22,8,59
12,02,1468424304.468750,empatica,22,8,59
12,02,1468424304.500000,empatica,22,8,59
12,02,1468424304.531250,empatica,22,8,59
12,02,1468424304.562500,empatica,22,8,59
12,02,1468424304.593750,empatica,22,8,59
12,02,1468424304.625000,empatica,22,8,59
12,02,1468424304.656250,empatica,22,8,59
12,02,1468424304.687500,empatica,22,8,59
12,02,1468424304.718750,empatica,22,8,59
12,02,1468424304.750000,empatica,21,8,59
12,02,1468424304.781250,empatica,22,8,59
12,02,1468424304.812500,empatica,22,8,59
12,02,1468424304.843750,empatica,21,8,59
12,02,1468424304.875000,empatica,22,8,59
12,02,1468424304.906250,empatica,22,8,59
12,02,1468424304.937500,empatica,22,8,59
12,02,1468424304.968750,empatica,22,8,59
12,02,1468424305.000000,empatica,22,8,59
12,02,1468424305.031250,empatica,22,8,59
12,02,1468424305.062500,empatica,22,8,59
12,02,1468424305.093750,empatica,22,8,59
12,02,1468424305.125000,empatica,22,8,59
12,02,1468424305.156250,empatica,22,8,59
12,02,1468424305.187500,empatica,21,8,59
12,02,1468424305.218750,empatica,22,8,59
12,02,1468424305.250000,empatica,22,8,59
12,02,1468424305.281250,empatica,21,8,59
12,02,1468424305.312500,empatica,22,8,59
12,02,1468424305.343750,empatica,22,8,59
12,02,1468424305.375000,empatica,22,8,59
12,02,1468424305.406250,empatica,21,8,59
12,02,1468424305.437500,empatica,22,8,59
12,02,1468424305.468750,empatica,22,8,59
12,02,1468424305.500000,empatica,22,8,59
12,02,1468424305.531250,empatica,22,8,59
12,02,1468424305.562500,empatica,22,8,59
12,02,1468424305.593750,empatica,21,8,59
12,02,1468424305.625000,empatica,22,8,59
12,02,1468424305.656250,empatica,21,8,59
12,02,1468424305.687500,empatica,21,8,59
12,02,1468424305.718750,empatica,21,8,59
12,02,1468424305.750000,empatica,21,8,59
12,02,1468424305.781250,empatica,22,8,59
12,02,1468424305.812500,empatica,21,8,59
12,02,1468424305.843750,empatica,22,8,59
12,02,1468424305.875000,empatica,22,8,59
12,02,1468424305.906250,empatica,21,8,59
12,02,1468424305.937500,empatica,21,8,59
12,02,1468424305.968750,empatica,21,8,59
12,02,1468424306.000000,empatica,21,8,59
12,02,1468424306.031250,empatica,22,8,59
12,02,1468424306.062500,empatica,21,8,59
12,02,1468424306.093750,empatica,21,8,59
12,02,1468424306.125000,empatica,22,8,59
12,02,1468424306.156250,empatica,22,8,59
12,02,1468424306.187500,empatica,22,8,59
12,02,1468424306.218750,empatica,21,8,59
12,02,1468424306.250000,empatica,21,8,59
12,02,1468424306.281250,empatica,22,8,59
12,02,1468424306.312500,empatica,22,8,59
12,02,1468424306.343750,empatica,21,8,59
12,02,1468424306.375000,empatica,22,8,59
12,02,1468424306.406250,empatica,22,8,59
12,02,1468424306.437500,empatica,21,8,59
12,02,1468424306.468750,empatica,21,8,59
12,02,1468424306.500000,empatica,21,8,59
12,02,1468424306.531250,empatica,21,8,59
12,02,1468424306.562500,empatica,22,8,59
12,02,1468424306.593750,empatica,22,8,59
12,02,1468424306.625000,empatica,21,8,59
12,02,1468424306.656250,empatica,22,8,59
12,02,1468424306.687500,empatica,21,8,59
12,02,1468424306.718750,empatica,21,8,59
12,02,1468424306.750000,empatica,21,8,59
12,02,1468424306.781250,empatica,21,8,59
12,02,1468424306.812500,empatica,21,8,59
12,02,1468424306.843750,empatica,22,8,59
12,02,1468424306.875000,empatica,21,8,59
12,02,1468424306.906250,empatica,21,8,59
12,02,1468424306.937500,empatica,21,8,59
12,02,1468424306.968750,empatica,22,8,59
12,02,1468424307.000000,empatica,21,8,59
12,02,1468424307.031250,empatica,21,8,59
12,02,1468424307.062500,empatica,21,8,59
12,02,1468424307.093750,empatica,21,8,59
12,02,1468424307.125000,empatica,21,8,59
12,02,1468424307.156250,empatica,21,8,59
12,02,1468424307.187500,empatica,21,8,59
12,02,1468424307.218750,empatica,21,8,59
12,02,1468424307.250000,empatica,22,8,59
12,02,1468424307.281250,empatica,21,8,59
12,02,1468424307.312500,empatica,21,8,59
12,02,1468424307.343750,empatica,22,8,59
12,02,1468424307.375000,empatica,22,8,59
12,02,1468424307.406250,empatica,21,8,59
12,02,1468424307.437500,empatica,22,8,59
12,02,1468424307.468750,empatica,21,8,59
12,02,1468424307.500000,empatica,21,8,59
12,02,1468424307.531250,empatica,22,8,59
12,02,1468424307.562500,empatica,21,8,59
12,02,1468424307.593750,empatica,21,8,59
12,02,1468424307.625000,empatica,22,8,59
12,02,1468424307.656250,empatica,21,8,59
12,02,1468424307.687500,empatica,21,8,59
12,02,1468424307.718750,empatica,21,8,59
12,02,1468424307.750000,empatica,21,8,59
12,02,1468424307.781250,empatica,21,8,59
12,02,1468424307.812500,empatica,21,8,59
12,02,1468424307.843750,empatica,21,8,59
12,02,1468424307.875000,empatica,21,8,59
12,02,1468424307.906250,empatica,21,8,59
12,02,1468424307.937500,empatica,21,8,59
12,02,1468424307.968750,empatica,21,8,59
12,02,1468424308.000000,empatica,21,8,59
12,02,1468424308.031250,empatica,21,8,59
12,02,1468424308.062500,empatica,21,8,59
12,02,1468424308.093750,empatica,21,8,59
12,02,1468424308.125000,empatica,22,8,59
12,02,1468424308.156250,empatica,21,8,59
12,02,1468424308.187500,empatica,21,8,59
12,02,1468424308.218750,empatica,21,8,59
12,02,1468424308.250000,empatica,21,8,59
12,02,1468424308.281250,empatica,21,8,59
12,02,1468424308.312500,empatica,22,8,59
12,02,1468424308.343750,empatica,21,8,59
12,02,1468424308.375000,empatica,21,8,59
12,02,1468424308.406250,empatica,21,8,59
12,02,1468424308.437500,empatica,21,8,59
12,02,1468424308.468750,empatica,21,8,59
12,02,1468424308.500000,empatica,21,8,59
12,02,1468424308.531250,empatica,21,8,59
12,02,1468424308.562500,empatica,21,8,59
12,02,1468424308.593750,empatica,21,8,59
12,02,1468424308.625000,empatica,21,8,59
12,02,1468424308.656250,empatica,21,8,59
12,02,1468424308.687500,empatica,21,8,59
12,02,1468424308.718750,empatica,22,8,59
12,02,1468424308.750000,empatica,21,8,59
12,02,1468424308.781250,empatica,21,8,59
12,02,1468424308.812500,empatica,21,8,59
12,02,1468424308.843750,empatica,21,8,59
12,02,1468424308.875000,empatica,21,8,59
12,02,1468424308.906250,empatica,21,8,59
12,02,1468424308.937500,empatica,21,8,59
12,02,1468424308.968750,empatica,22,8,59
12,02,1468424309.000000,empatica,21,8,59
12,02,1468424309.031250,empatica,21,8,59
12,02,1468424309.062500,empatica,21,8,59
12,02,1468424309.093750,empatica,21,8,59
12,02,1468424309.125000,empatica,22,8,59
12,02,1468424309.156250,empatica,22,8,59
12,02,1468424309.187500,empatica,21,8,59
12,02,1468424309.218750,empatica,21,8,59
12,02,1468424309.250000,empatica,22,8,59
12,02,1468424309.281250,empatica,22,8,59
12,02,1468424309.312500,empatica,21,8,59
12,02,1468424309.343750,empatica,21,8,59
12,02,1468424309.375000,empatica,22,8,59
12,02,1468424309.406250,empatica,22,8,59
12,02,1468424309.437500,empatica,21,8,59
12,02,1468424309.468750,empatica,21,8,59
12,02,1468424309.500000,empatica,21,8,59
12,02,1468424309.531250,empatica,22,8,59
12,02,1468424309.562500,empatica,21,8,59
12,02,1468424309.593750,empatica,21,8,59
12,02,1468424309.625000,empatica,21,8,59
12,02,1468424309.656250,empatica,22,8,59
12,02,1468424309.687500,empatica,22,8,59
12,02,1468424309.718750,empatica,21,7,59
12,02,1468424309.750000,empatica,22,8,59
12,02,1468424309.781250,empatica,22,8,59
12,02,1468424309.812500,empatica,22,8,59
12,02,1468424309.843750,empatica,21,8,59
12,02,1468424309.875000,empatica,22,8,59
12,02,1468424309.906250,empatica,21,8,59
12,02,1468424309.937500,empatica,22,8,59
12,02,1468424309.968750,empatica,22,8,59
12,02,1468424310.000000,empatica,22,8,59
12,02,1468424310.031250,empatica,22,8,59
12,02,1468424310.062500,empatica,22,8,59
12,02,1468424310.093750,empatica,22,8,59
12,02,1468424310.125000,empatica,21,8,59
12,02,1468424310.156250,empatica,22,8,59
12,02,1468424310.187500,empatica,22,8,59
12,02,1468424310.218750,empatica,22,8,59
12,02,1468424310.250000,empatica,21,8,59
12,02,1468424310.281250,empatica,21,8,59
12,02,1468424310.312500,empatica,21,8,59
12,02,1468424310.343750,empatica,22,8,59
12,02,1468424310.375000,empatica,22,8,59
12,02,1468424310.406250,empatica,21,8,59
12,02,1468424310.437500,empatica,21,8,59
12,02,1468424310.468750,empatica,22,8,59
12,02,1468424310.500000,empatica,22,8,59
12,02,1468424310.531250,empatica,22,8,59
12,02,1468424310.562500,empatica,22,8,59
